Date, Close/Last, Volume, Open, High, Low
02/06/2013, $87.07, 907460, $86.41, $87.07, $86.07
02/05/2013, $86.54, 1143154, $86.29, $87, $85.97
02/04/2013, $86.65, 1149108, $86.76, $87.92, $86.2
02/01/2013, $87.88, 1396712, $86.62, $87.97, $86.18
01/31/2013, $86.39, 1493748, $85.28, $86.85, $85.01
01/30/2013, $85.88, 1612092, $85.55, $85.88, $85.23
01/29/2013, $85.84, 1474555, $84.81, $86.04, $84.01
01/28/2013, $84.26, 1292163, $84.22, $84.72, $83.68
01/25/2013, $84.27, 2456958, $86.47, $86.6, $83.76
01/24/2013, $86.43, 874419, $86.99, $87.06, $85.9
01/23/2013, $85.73, 1325599, $85.08, $85.81, $84.75
01/22/2013, $85.26, 1612386, $85.47, $85.47, $84.66
01/18/2013, $85.48, 1281784, $84.8, $85.78, $84.4
01/17/2013, $84.57, 1412660, $84.87, $85.05, $84.23
01/16/2013, $84.54, 1282825, $85.36, $85.58, $84.29
01/15/2013, $85.25, 1843759, $83.84, $85.99, $83.82
01/14/2013, $84.1, 1478611, $83.5, $84.48, $83.18
01/11/2013, $83.71, 2979621, $86.82, $87.03, $83.5
01/10/2013, $87.99, 1102475, $87.65, $88.33, $87.25
01/09/2013, $87.46, 893823, $86.85, $87.64, $86.62
01/08/2013, $86.68, 987469, $85.66, $86.68, $85.41
01/07/2013, $85.66, 1009702, $85.01, $85.86, $84.87
01/04/2013, $85.3, 1414375, $85.95, $86.24, $85.21
01/03/2013, $85.92, 2738180, $84.21, $86.7, $83.82
01/02/2013, $84.21, 4173239, $86.58, $86.83, $82.95
12/31/2012, $86, 2481099, $87.82, $88.95, $84.6
12/28/2012, $89.04, 592117, $89.66, $90.1, $88.7
12/27/2012, $89.21, 508601, $89.43, $89.97, $88.15
12/26/2012, $89.49, 496984, $90.44, $90.68, $89.3
12/24/2012, $90.36, 327890, $90.48, $91.4699, $89.561
12/21/2012, $90.85, 1700405, $89.29, $91.16, $88.92
12/20/2012, $90.2, 607859, $88.86, $90.28, $88.65
12/19/2012, $88.9, 577150, $89.74, $90.8, $88.83
12/18/2012, $89.81, 743665, $88.3, $89.89, $88.24
12/17/2012, $87.99, 1062642, $87.98, $88.37, $87.33
12/14/2012, $87.74, 700197, $87.95, $88.28, $87.55
12/13/2012, $88.16, 663129, $88.86, $88.96, $87.73
12/12/2012, $88.92, 1040833, $89.92, $90.39, $88.69
12/11/2012, $89.78, 857952, $88.43, $89.96, $88.3422
12/10/2012, $88.34, 522457, $88.67, $89.16, $88.06
12/07/2012, $88.62, 665666, $88.16, $88.9266, $87.69
12/06/2012, $87.97, 753891, $87.94, $88.45, $87.71
12/05/2012, $88.07, 839784, $88.48, $88.7379, $87.15
12/04/2012, $88.3, 692768, $87.74, $88.82, $87.57
12/03/2012, $88.02, 930575, $88.47, $89.45, $87.89
11/30/2012, $88.01, 966489, $87.92, $88.24, $87.46
11/29/2012, $87.77, 610655, $87.49, $87.98, $87.111
11/28/2012, $87.11, 687930, $87.18, $87.3, $85.855
11/27/2012, $87.53, 956760, $86.54, $87.7, $86.35
11/26/2012, $86.49, 721879, $85.77, $86.49, $85.49
11/23/2012, $86.08, 251150, $85.75, $86.15, $85.03
11/21/2012, $85.26, 450163, $85, $85.44, $84.06
11/20/2012, $85.2, 423117, $84.73, $85.36, $84.44
11/19/2012, $84.99, 761334, $83.8, $84.99, $83.51
11/16/2012, $83.4, 627302, $82.66, $83.53, $82.38
11/15/2012, $82.72, 1122097, $82.86, $83.6, $81.73
11/14/2012, $83.01, 772734, $84.68, $84.96, $82.801
11/13/2012, $84.48, 911008, $84.9, $85.426, $84.31
11/12/2012, $85.25, 778891, $85.47, $86.5, $85
11/09/2012, $85.11, 690452, $85.41, $85.99, $84.5
11/08/2012, $85.72, 679528, $86.71, $87.31, $85.57
11/07/2012, $86.99, 748689, $87.42, $89.07, $85.44
11/06/2012, $87.44, 595067, $86.51, $87.7, $86.262
11/05/2012, $86.51, 628021, $86.76, $87.0271, $85.95
11/02/2012, $86.73, 938187, $88.39, $89.32, $86.53
11/01/2012, $87.71, 1998568, $90, $90, $85.85
10/31/2012, $85.95, 1245604, $86.71, $87.05, $84.33
10/26/2012, $86.64, 761919, $86.77, $87.01, $85.78
10/25/2012, $86.89, 556681, $86.74, $87.69, $86.36
10/24/2012, $85.9, 757985, $86.04, $87.07, $85.69
10/23/2012, $86.01, 725495, $86.61, $87.32, $85.24
10/22/2012, $87.44, 826601, $86.79, $87.75, $86.63
10/19/2012, $86.91, 807002, $87.56, $88.14, $86.33
10/18/2012, $87.83, 444144, $87.8, $88.22, $87.42
10/17/2012, $88.03, 525877, $89.41, $89.6, $88
10/16/2012, $89.28, 928203, $87.57, $89.9, $87.15
10/15/2012, $87.12, 773408, $86.7, $87.15, $86.05
